year,iso_week,week_first_session,week_last_session,rebalance_dates,forced_exit_dates,week_end_source_signal_date,gross_target,cash_target,position_count,held_at_week_end,target_weights_at_week_end,constituent_snapshot_date,tradable_constituent_count
2006,25,2006-06-19,2006-06-23,2006-06-23,,2006-06-22,1.0,0.0,5,ADM | ATI | OMX | PD | WFT,ADM:0.2000000000 | ATI:0.2000000000 | OMX:0.2000000000 | PD:0.2000000000 | WFT:0.2000000000,2006-06-20,453
2006,26,2006-06-26,2006-06-30,2006-06-30,,2006-06-29,1.0,0.0,5,ADM | CNX | OMX | SANM | WFT,ADM:0.2000000000 | CNX:0.2000000000 | OMX:0.2000000000 | SANM:0.2000000000 | WFT:0.2000000000,2006-06-30,453
2006,27,2006-07-03,2006-07-07,,,2006-06-29,1.0,0.0,5,ADM | CNX | OMX | SANM | WFT,ADM:0.2000000000 | CNX:0.2000000000 | OMX:0.2000000000 | SANM:0.2000000000 | WFT:0.2000000000,2006-07-07,453
2006,28,2006-07-10,2006-07-14,2006-07-10,,2006-07-07,1.0,0.0,5,ADM | OMX | SANM | SHLD | TXU,ADM:0.2000000000 | OMX:0.2000000000 | SANM:0.2000000000 | SHLD:0.2000000000 | TXU:0.2000000000,2006-07-11,453
2006,29,2006-07-17,2006-07-21,2006-07-17,,2006-07-14,1.0,0.0,5,EP | OMX | SANM | SHLD | TXU,EP:0.2000000000 | OMX:0.2000000000 | SANM:0.2000000000 | SHLD:0.2000000000 | TXU:0.2000000000,2006-07-21,453
2006,30,2006-07-24,2006-07-28,2006-07-24,,2006-07-21,1.0,0.0,5,EP | OMX | SANM | SHLD | TXU,EP:0.2000000000 | OMX:0.2000000000 | SANM:0.2000000000 | SHLD:0.2000000000 | TXU:0.2000000000,2006-07-28,453
2006,31,2006-07-31,2006-08-04,2006-07-31,,2006-07-28,1.0,0.0,5,ADM | EP | KMG | SHLD | TXU,ADM:0.2000000000 | EP:0.2000000000 | KMG:0.2000000000 | SHLD:0.2000000000 | TXU:0.2000000000,2006-08-02,453
2006,32,2006-08-07,2006-08-11,2006-08-07,2006-08-11,2006-08-04,0.8,0.2,4,BOL | CIEN | HUM | Q,BOL:0.2000000000 | CIEN:0.2000000000 | HUM:0.2000000000 | Q:0.2000000000,2006-08-11,453
2006,33,2006-08-14,2006-08-18,2006-08-14,,2006-08-11,1.0,0.0,5,BOL | CI | GENZ | HUM | Q,BOL:0.2000000000 | CI:0.2000000000 | GENZ:0.2000000000 | HUM:0.2000000000 | Q:0.2000000000,2006-08-18,455
2006,34,2006-08-21,2006-08-25,2006-08-21,,2006-08-18,1.0,0.0,5,HUM | KMI | Q | TXU | WIN,HUM:0.2000000000 | KMI:0.2000000000 | Q:0.2000000000 | TXU:0.2000000000 | WIN:0.2000000000,2006-08-18,455
2006,35,2006-08-28,2006-09-01,2006-08-28,,2006-08-25,1.0,0.0,5,FRX | KMI | MRO | Q | WIN,FRX:0.2000000000 | KMI:0.2000000000 | MRO:0.2000000000 | Q:0.2000000000 | WIN:0.2000000000,2006-08-30,455
2006,36,2006-09-05,2006-09-08,2006-09-05,,2006-09-01,1.0,0.0,5,AAPL | FRX | Q | WIN | XTO,AAPL:0.2000000000 | FRX:0.2000000000 | Q:0.2000000000 | WIN:0.2000000000 | XTO:0.2000000000,2006-09-08,455
2006,37,2006-09-11,2006-09-15,2006-09-12,,2006-09-11,1.0,0.0,5,DVN | FRX | NVDA | WIN | XTO,DVN:0.2000000000 | FRX:0.2000000000 | NVDA:0.2000000000 | WIN:0.2000000000 | XTO:0.2000000000,2006-09-08,455
2006,38,2006-09-18,2006-09-22,2006-09-19,,2006-09-18,1.0,0.0,5,F | FRX | NVDA | SUN | WIN,F:0.2000000000 | FRX:0.2000000000 | NVDA:0.2000000000 | SUN:0.2000000000 | WIN:0.2000000000,2006-09-20,455
2006,39,2006-09-25,2006-09-29,2006-09-26,,2006-09-25,1.0,0.0,5,F | FRX | NVDA | SUN | WIN,F:0.2000000000 | FRX:0.2000000000 | NVDA:0.2000000000 | SUN:0.2000000000 | WIN:0.2000000000,2006-09-28,454
2006,40,2006-10-02,2006-10-06,2006-10-03,,2006-10-02,1.0,0.0,5,AAPL | F | FRX | NVDA | WIN,AAPL:0.2000000000 | F:0.2000000000 | FRX:0.2000000000 | NVDA:0.2000000000 | WIN:0.2000000000,2006-10-03,454
2006,41,2006-10-09,2006-10-13,2006-10-10,,2006-10-09,1.0,0.0,5,AAPL | F | FRX | NVDA | WIN,AAPL:0.2000000000 | F:0.2000000000 | FRX:0.2000000000 | NVDA:0.2000000000 | WIN:0.2000000000,2006-10-11,454
2006,42,2006-10-16,2006-10-20,2006-10-17,,2006-10-16,1.0,0.0,5,AAPL | F | FSL | NVDA | SNDK,AAPL:0.2000000000 | F:0.2000000000 | FSL:0.2000000000 | NVDA:0.2000000000 | SNDK:0.2000000000,2006-10-11,454
2006,43,2006-10-23,2006-10-27,2006-10-24,,2006-10-23,1.0,0.0,5,AMD | FSL | NVDA | SBL | THC,AMD:0.2000000000 | FSL:0.2000000000 | NVDA:0.2000000000 | SBL:0.2000000000 | THC:0.2000000000,2006-10-27,455
2006,44,2006-10-30,2006-11-03,2006-10-31,,2006-10-30,1.0,0.0,5,AMD | FSL | NVDA | SBL | THC,AMD:0.2000000000 | FSL:0.2000000000 | NVDA:0.2000000000 | SBL:0.2000000000 | THC:0.2000000000,2006-10-31,455
2006,45,2006-11-06,2006-11-10,2006-11-07,,2006-11-06,1.0,0.0,5,FSL | GLW | NVDA | SBL | THC,FSL:0.2000000000 | GLW:0.2000000000 | NVDA:0.2000000000 | SBL:0.2000000000 | THC:0.2000000000,2006-11-10,454
2006,46,2006-11-13,2006-11-17,2006-11-14,,2006-11-13,1.0,0.0,5,APCC | FSL | GLW | NVDA | SBL,APCC:0.2000000000 | FSL:0.2000000000 | GLW:0.2000000000 | NVDA:0.2000000000 | SBL:0.2000000000,2006-11-17,454
2006,47,2006-11-20,2006-11-24,2006-11-21,,2006-11-20,1.0,0.0,5,APCC | ATI | FSL | NVDA | SBL,APCC:0.2000000000 | ATI:0.2000000000 | FSL:0.2000000000 | NVDA:0.2000000000 | SBL:0.2000000000,2006-11-22,453
2006,48,2006-11-27,2006-12-01,2006-11-29,,2006-11-28,1.0,0.0,5,AMZN | APCC | ATI | CIEN | FSL,AMZN:0.2000000000 | APCC:0.2000000000 | ATI:0.2000000000 | CIEN:0.2000000000 | FSL:0.2000000000,2006-12-01,453
2006,49,2006-12-04,2006-12-08,2006-12-06,2006-12-04,2006-12-05,1.0,0.0,5,AMZN | APCC | ATI | CIEN | LB,AMZN:0.2000000000 | APCC:0.2000000000 | ATI:0.2000000000 | CIEN:0.2000000000 | LB:0.2000000000,2006-12-08,453
2006,50,2006-12-11,2006-12-15,2006-12-13,,2006-12-12,1.0,0.0,5,AMZN | APCC | ATI | CIEN | LB,AMZN:0.2000000000 | APCC:0.2000000000 | ATI:0.2000000000 | CIEN:0.2000000000 | LB:0.2000000000,2006-12-11,453
2006,51,2006-12-18,2006-12-22,2006-12-20,,2006-12-19,1.0,0.0,5,AMZN | APCC | ATI | CIEN | LB,AMZN:0.2000000000 | APCC:0.2000000000 | ATI:0.2000000000 | CIEN:0.2000000000 | LB:0.2000000000,2006-12-21,453
2006,52,2006-12-26,2006-12-29,2006-12-28,,2006-12-27,1.0,0.0,5,AMZN | APCC | ATI | CIEN | LB,AMZN:0.2000000000 | APCC:0.2000000000 | ATI:0.2000000000 | CIEN:0.2000000000 | LB:0.2000000000,2006-12-29,454
